id	long	lat	nombre	sucursal	telefonos	mail	calle	altura	piso_dpto	calle_cruce	barrio	comuna	codigo_postal	codigo_postal_argentino
67	-58.3853773604891	-34.6021381701833	Banco Ciudad De Buenos Aires	Anexo Sucursal 05	4371-2527		TALCAHUANO	550	PB		San Nicolas	1	1013	C1013AAL
4	-58.3851301587265	-34.6032906676113	Banco Ciudad De Buenos Aires	Sucursal 05 - Talcahuano	4381-8408/4382- 9841	suc05@bancociudad.com.ar	TALCAHUANO	459			San Nicolas	1	1013	C1013AAI
713	-58.4831415856466	-34.5764619032448	Banco Itau	Sucursal 032 - Villa Urquiza	4522-2608/4522-2669/4522-2706		TRIUNVIRATO	4410			Villa Urquiza	12	1431	C1431FBU
666	-58.4771987627388	-34.5794450751781	Banco Credicoop Cooperativo Limitado	Sucursal 60 - Villa Ortuzar	4521-8664		TRIUNVIRATO	3987			Villa Ortuzar	15	1431	C1431FBC
633	-58.4853864764528	-34.5748615259347	Hsbc Bank Argentina S. A.	Sucursal - Villa Urquiza	4521-2535/9004 | 4523-4280		TRIUNVIRATO	4601			Villa Urquiza	12	1431	C1431FBJ
552	-58.4816414125208	-34.577459478398	Banco Supervielle	Sucursal - Villa Urquiza	4523-3414/4523-5024/4523-9372	villaurquiza@supervielle.com.ar	TRIUNVIRATO	4302			Villa Urquiza	12	1431	C1431FBT
512	-58.4727408534622	-34.5819676720719	Banco Santander Rio	Sucursal 367 - Avda. Triunvirato	4116-1300		TRIUNVIRATO	3633			Villa Ortuzar	15	1427	C1427AAJ
510	-58.4860346417166	-34.5746872288969	Banco Santander Rio	Sucursal 49 - Villa Urquiza	4118-1500		TRIUNVIRATO	4648			Villa Urquiza	12	1431	C1431FBW
437	-58.4810822083077	-34.577841739044	Bbva Banco Frances	Sucursal 339 - Villa Urquiza	4522-9871/4522-9986/4522-9908/4522-1661		TRIUNVIRATO	4274			Villa Urquiza	12	1431	C1431FBS
436	-58.4905382272527	-34.5709123138122	Bbva Banco Frances	Sucursal 120 - Villa Urquiza	4543-7317/4543-7783/4545-3491/4541-1641		TRIUNVIRATO	5201			Villa Urquiza	12	1431	C1431FCF
355	-58.4807872777702	-34.5778203329113	Citibank	Sucursal - Villa Urquiza			TRIUNVIRATO	4251			Villa Urquiza	12	1431	C1431FBF
332	-58.4851281710722	-34.5750155378364	Standard Bank	Sucursal 541 - Villa Urquiza	4521-1904/4521-1959/4522-4014/4524-0235/4524-0236		TRIUNVIRATO	4599			Villa Urquiza	12	1431	C1431FBI
223	-58.4752881507278	-34.5799587456661	Banco Patagonia	Sucursal 29 - Villa Urquiza	4523-6711		TRIUNVIRATO	3897			Villa Ortuzar	15	1431	C1431FBB
183	-58.4857646497675	-34.5746341760481	Banco De La Provincia De Buenos Aires	Sucursal 12 - General Urquiza	4521-4172/4521-4022/4521-1243/4522-7975		TRIUNVIRATO	4635			Villa Urquiza	12	1431	C1431FBJ
139	-58.4875575660576	-34.5734926155675	Banco De La Nacion Argentina	Sucursal - Gral. Urquiza	4521-6608		TRIUNVIRATO	4802			Villa Urquiza	12	1431	C1431FCO
25	-58.4854011560929	-34.5750654668843	Banco Ciudad De Buenos Aires	Sucursal 20 - Villa Urquiza	4521-2436/4521-8333	suc20@bancociudad.com.ar	TRIUNVIRATO AV.	4600			Villa Urquiza	12	1431	C1431FBV
780	-58.3952768144792	-34.6021862611149	Caja De Credito Universo	Sucursal - Casa Central	5080-7780		TUCUMAN	1982			Balvanera	3	1050	C1050AAN
716	-58.3777378882412	-34.6011612093968	Banco Roela	Sucursal - Buenos Aires	4394-2220		TUCUMAN	767			San Nicolas	1	1049	C1049AAO
715	-58.3784906608767	-34.6012033019691	Banco Meridian	Casa Central	4325-9533		TUCUMAN	821			San Nicolas	1	1049	C1049AAQ
386	-58.3694349521491	-34.6004773992861	Bbva Banco Frances	Sucursal 39 - Microcentro	4312-5804/4312-5812/4312-5818		TUCUMAN	101			San Nicolas	1	1049	C1049AAC
201	-58.3790626087503	-34.6012274937427	Banco Patagonia	Sucursal 317 - Calle Tucuman	4322-1517/4322-1906/4322-8001/4322-3952		TUCUMAN	865			San Nicolas	1	1049	C1049AAQ
184	-58.3690609931829	-34.6004347500968	Deutsche Bank S. A.	Edificio Republica	4590-2800/4590-2882	dbargentina@list.db.com	TUCUMAN	1	PISO 14		San Nicolas	1	1049	C1049AAA
68	-58.3857512779133	-34.6015489298385	Banco Ciudad De Buenos Aires	Anexo Sucursal 05	4373-4991/4374-5630		TUCUMAN	1353			San Nicolas	1	1050	C1050AAA
605	-58.3870569901665	-34.5963380942871	Hsbc Bank Argentina S. A.	Sucursal - Charcas / Uruguay	4814-1489/4815-1061/4815-2600/4816-4635/4816-4637		URUGUAY	1071			Retiro	1	1016	C1016ACA
519	-58.387180026512	-34.5951523429187	Banco Supervielle	Sucursal - Plaza Vicente Lopez	4811-5150/4811-7054/4813-9162	plazavtelopez@supervielle.com.ar	URUGUAY	1163			Retiro	1	1016	C1016ACC
422	-58.387036330119	-34.5966360509057	Bbva Banco Frances	Sucursal 302 - Retiro	4813-1391/4813-1505/4813-3161/4813-9094		URUGUAY	1031			Retiro	1	1016	C1016ACA
305	-58.3870739741259	-34.5960931521384	Standard Bank	Sucursal 538 - Barrio Norte	4814-1553/4814-2042/4815-1738/4815-3647/4815-3652		URUGUAY	1081			Retiro	1	1016	C1016ACA
225	-58.4116622184205	-34.6395134813312	Banco Patagonia	Centro De Atencion Comercial Hospital Churruca	4911-3976		USPALLATA	3400			Parque Patricios	4	1437	C1437JCP
778	-58.4574862193823	-34.6406112164355	C. C. C. La Capital Del Plata Ltda.	Sucursal - Casa Central	4632-2240		VARELA	1001			Flores	7	1406	C1406EKU
151	-58.4564061947176	-34.6414197667428	Banco De La Provincia De Buenos Aires	Sucursal 31 - Avenida Del Trabajo	4631-5596/4631-5142/4631-9863/4632-5796		VARELA	1122			Flores	7	1406	C1406EKX
277	-58.388610568299	-34.657477802798	Banco Galicia	Sucursal 151 - Avenida Velez Sarsfield	4302-8675/4302-8694/4301-7586/4303-1865		VELEZ SARSFIELD	1847			Barracas	4	1285	C1285AAH
754	-58.3882279229096	-34.6006937958564	Banco Comafi	Sucursal - Tribunales	4372-3955		VIAMONTE	1502			San Nicolas	1	1055	C1055ABD
709	-58.3897432136222	-34.6006804927364	Banco Itau	Sucursal 006 - Viamonte	5218-7436/4815-9620		VIAMONTE	1601			San Nicolas	1	1055	C1055ABE
658	-58.3801087756791	-34.6001481700742	Banco Credicoop Cooperativo Limitado	Sucursal 173 - Plaza	4322-3163		VIAMONTE	930			San Nicolas	1	1053	C1053ABT
629	-58.3891603442482	-34.6007331731649	Hsbc Bank Argentina S. A.	Sucursal - Tribunales	4372-4891/4372-4894/4372-4898/4372-4901		VIAMONTE	1574			San Nicolas	1	1055	C1055ABD
418	-58.3925569803605	-34.6007630931004	Bbva Banco Frances	Sucursal 305 - Recoleta	4811-0369/4811-3323/4811-4526		VIAMONTE	1799			San Nicolas	1	1055	C1055ABG
352	-58.3887962447989	-34.6007177584055	Citibank	Sucursal - Tribunales			VIAMONTE	1548			San Nicolas	1	1055	C1055ABD
329	-58.3874545686014	-34.6005811853075	Standard Bank	Sucursal 543 - Tribunales	4371-0668/4371-7117/4371-2369/4371-7149/4373-1788		VIAMONTE	1451			San Nicolas	1	1055	C1055ABA
129	-58.4549188280053	-34.5981040821681	Banco De La Nacion Argentina	Sucursal - Warnes	4581-1916		WARNES	1354			Villa Crespo	15	1416	C1416CQN
472	-58.3723920170952	-34.6090408682859	Banco Santander Rio	Sucursal 100 - Plaza De Mayo	4341-1901/4341-1905/4341-1906/4341-1910/4341-1912		YRIGOYEN HIPOLITO	402			Monserrat	1	1086	C1086AAF
97	-58.3714904086145	-34.6089735793482	Banco De La Nacion Argentina	Sucursal - Afip - Gc - Nacionales	4347-2117		YRIGOYEN HIPOLITO	350			Monserrat	1	1086	C1086AAD
226	-58.3703808117439	-34.5842989437925	Banco Patagonia	Centro De Atencion Comercial Edificio Condor	4893-2774/4312-3025		ZANNI PEDRO COMODORO	250			Retiro	1	1104	C1104AXF
